country_name,country_code,indicator_name,indicator_code,value,year
IDA total,IDA,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,6.9,2015
Croatia,HRV,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,0.87411059247,2015
Luxembourg,LUX,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,0.88223721241,2015
Seychelles,SYC,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,12.537743833,2016
Slovak Republic,SVK,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,1.4684549266,2017
Lithuania,LTU,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,4.5336029597,2017
"Macao SAR, China",MAC,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,0.3166395676,2018
Iceland,ISL,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,0.90843848509,2015
Eswatini,SWZ,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,10.144578357,2015
Australia,AUS,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,0.93559210822,2016
Austria,AUT,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,0.79365961209,2017
Lower middle income,LMC,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,4.9,2015
West Bank and Gaza,PSE,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,0.40986753944,2016
New Zealand,NZL,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,1.0731306333,2016
Sub-Saharan Africa,SSF,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,9.4,2015
Nicaragua,NIC,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,7.1859479027,2016
Cabo Verde,CPV,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,6.8044225068,2018
Japan,JPN,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,0.23999486505,2017
Arab World,ARB,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,3.8,2015
Early-demographic dividend,EAR,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,6.0,2015
Uruguay,URY,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,7.8267850692,2016
Russian Federation,RUS,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,8.209475626,2018
Heavily indebted poor countries (HIPC),HPC,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,8.1,2015
Finland,FIN,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,1.3460139978,2016
"Venezuela, RB",VEN,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,49.876745091,2017
Bulgaria,BGR,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,1.3046665939,2018
Spain,ESP,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,0.63043953794,2016
Russian Federation,RUS,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,11.481183037,2015
Haiti,HTI,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,9.4834158304,2016
Hungary,HUN,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,2.2601932414,2015
Malta,MLT,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,1.1465286552,2016
Ireland,IRL,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,0.86256209132,2017
Israel,ISR,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,1.3787059616,2015
Slovenia,SVN,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,0.96562425919,2015
North Macedonia,MKD,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,1.4889557905,2017
Kazakhstan,KAZ,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,5.06083427,2017
St. Lucia,LCA,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,29.289049764,2017
Azerbaijan,AZE,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,2.0415799757,2017
Moldova,MDA,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,4.6429304015,2015
Kyrgyz Republic,KGZ,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,4.1358851529,2017
Sub-Saharan Africa (excluding high income),SSA,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,9.4,2015
Cuba,CUB,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,5.465891293,2015
Liechtenstein,LIE,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,0.0,2016
St. Lucia,LCA,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,15.63101864,2015
Europe & Central Asia (IDA & IBRD countries),TEC,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,5.7,2015
Barbados,BRB,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,10.864727138,2015
Oman,OMN,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,0.40185594938,2016
Panama,PAN,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,10.032020724,2016
South Asia,SAS,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,3.6,2015
Bhutan,BTN,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,1.193007386,2018
Uzbekistan,UZB,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,1.1358027751,2017
Myanmar,MMR,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,2.2584513256,2016
Greece,GRC,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,0.79131937716,2016
Isle of Man,IMN,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,1.2014609765,2015
Barbados,BRB,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,9.7683505442,2018
Panama,PAN,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,11.868494062,2015
East Asia & Pacific,EAS,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,1.4,2015
Netherlands,NLD,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,0.77549697459,2017
Japan,JPN,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,0.26257409562,2018
Norway,NOR,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,0.52866856333,2017
Moldova,MDA,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,4.0967929022,2018
World,WLD,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,5.9455667904,2015
Latvia,LVA,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,4.3558049657,2018
United Kingdom,GBR,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,1.2049147774,2018
Japan,JPN,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,0.2836266795,2015
Barbados,BRB,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,7.6977445608,2016
St. Martin (French part),MAF,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,16.729401924,2015
Poland,POL,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,0.78350792589,2015
Tanzania,TZA,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,6.4826575903,2016
Lithuania,LTU,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,5.2949329568,2016
Hungary,HUN,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,2.0711639634,2016
Myanmar,MMR,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,2.1867581015,2015
Israel,ISR,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,1.2825281194,2016
Tanzania,TZA,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,7.2762394188,2015
Timor-Leste,TLS,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,4.0959830945,2015
Guyana,GUY,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,19.415375674,2015
Algeria,DZA,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,1.3642763974,2015
Australia,AUS,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,0.89163240342,2018
Belarus,BLR,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,3.2501774893,2016
North Macedonia,MKD,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,1.2002168072,2018
Montenegro,MNE,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,4.4637804075,2016
Denmark,DNK,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,1.0898808954,2015
Europe & Central Asia (excluding high income),ECA,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,6.4,2015
Singapore,SGP,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,0.31837980057,2016
Bulgaria,BGR,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,1.4502033945,2017
Azerbaijan,AZE,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,2.3382111188,2015
Norway,NOR,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,0.46834371183,2018
Switzerland,CHE,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,0.68701393011,2015
Switzerland,CHE,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,0.53699828698,2016
Bhutan,BTN,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,1.6486120747,2015
Montenegro,MNE,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,2.3901982749,2017
Puerto Rico,PRI,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,21.443011086,2016
Romania,ROU,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,1.5457449581,2016
United States,USA,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,5.316767266,2017
Mongolia,MNG,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,6.0202371581,2016
Guyana,GUY,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,18.40897217,2016
Serbia,SRB,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,1.3892084257,2016
Liechtenstein,LIE,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,0.0,2015
Suriname,SUR,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,7.2581401812,2016
Iceland,ISL,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,0.89714260082,2017
IDA only,IDX,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,6.5,2015
Italy,ITA,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,0.65937977288,2016
Romania,ROU,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,1.701364635,2015
Cyprus,CYP,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,1.1109316529,2016
Luxembourg,LUX,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,0.86316131104,2016
Israel,ISR,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,1.492021506,2017
North Macedonia,MKD,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,0.91313403943,2016
Isle of Man,IMN,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,0.0,2016
"Bahamas, The",BHS,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,29.371062359,2016
"Venezuela, RB",VEN,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,59.555296999,2016
Grenada,GRD,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,9.9761479372,2016
East Asia & Pacific (excluding high income),EAP,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,1.5,2015
Syrian Arab Republic,SYR,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,0.87931221497,2018
China,CHN,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,0.52709078934,2018
Poland,POL,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,0.68440471715,2016
Cyprus,CYP,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,1.2612864112,2018
Czech Republic,CZE,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,0.62024059321,2017
Peru,PER,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,7.9092238628,2017
Peru,PER,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,7.3742878373,2015
Chile,CHL,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,4.4048944838,2018
Chile,CHL,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,3.3946681228,2015
India,IND,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,3.124876793,2017
India,IND,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,3.2221550908,2016
Kenya,KEN,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,4.9287280243,2018
Kenya,KEN,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,4.8173827643,2016
Kenya,KEN,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,4.9102822146,2017
Brazil,BRA,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,27.382530291,2018
Brazil,BRA,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,29.877807011,2016
Jordan,JOR,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,1.6295128739,2015
Jordan,JOR,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,1.3591066275,2017
Mexico,MEX,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,17.037828649,2015
Mexico,MEX,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,25.708997803,2017
Sweden,SWE,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,1.0776735225,2016
Turkey,TUR,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,3.0856872671,2017
Turkey,TUR,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,3.3384331397,2016
Ecuador,ECU,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,5.7907618998,2017
Morocco,MAR,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,1.691041868,2016
Cameroon,CMR,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,1.1535303315,2016
Cameroon,CMR,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,1.154586912,2015
Colombia,COL,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,25.019503231,2017
Honduras,HND,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,55.550797483,2016
Honduras,HND,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,56.491322634,2015
Pakistan,PAK,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,4.1820671272,2016
Pakistan,PAK,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,3.9609206478,2017
Paraguay,PRY,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,9.2244495456,2015
Thailand,THA,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,3.2317784062,2016
Thailand,THA,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,2.5820036484,2017
Argentina,ARG,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,6.5861232774,2015
Guatemala,GTM,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,22.501348718,2018
Guatemala,GTM,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,26.071566509,2017
Guatemala,GTM,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,29.398689734,2015
Indonesia,IDN,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,0.57704977378,2015
Indonesia,IDN,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,0.49396614618,2016
Sri Lanka,LKA,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,2.4212436336,2018
Sri Lanka,LKA,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,2.3002620027,2017
Bangladesh,BGD,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,2.273113534,2016
Bangladesh,BGD,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,2.5822960967,2015
Bangladesh,BGD,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,2.2224946885,2017
Costa Rica,CRI,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,11.261254504,2018
Costa Rica,CRI,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,11.797517051,2016
"Korea, Rep.",KOR,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,0.60384939332,2018
"Korea, Rep.",KOR,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,0.70807296941,2016
Philippines,PHL,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,6.4649881651,2018
South Africa,ZAF,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,34.0,2016
Guyana,GUY,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,6.06099987030029,2016
Sierra Leone,SLE,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,6.98963022232056,2018
Germany,DEU,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.84021997451782,2016
"Iran, Islamic Rep.",IRN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.9553599357605,2018
Sub-Saharan Africa,SSF,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.30376505851746,2018
Low income,LIC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.44906997680664,2017
Jamaica,JAM,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.2606201171875,2017
British Virgin Islands,VGB,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.35898995399475,2017
Caribbean small states,CSS,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.16918992996216,2019
Uganda,UGA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.13052010536194,2018
Heavily indebted poor countries (HIPC),HPC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.73579502105713,2015
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.25769507884979,2016
Poland,POL,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.55956983566284,2017
France,FRA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.45160007476807,2017
Senegal,SEN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.83328008651733,2018
Jamaica,JAM,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.16918992996216,2019
Kazakhstan,KAZ,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.7885799407959,2015
St. Vincent and the Grenadines,VCT,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.73339986801147,2016
Timor-Leste,TLS,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,6.79295015335083,2018
Euro area,EMU,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.90953016281128,2015
Hungary,HUN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.6553897857666,2016
South Asia,SAS,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.44919991493225,2016
Iceland,ISL,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,7.49521017074585,2016
Serbia,SRB,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.71509003639221,2017
Norway,NOR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,8.03055000305176,2016
Afghanistan,AFG,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.0588698387146,2017
Kazakhstan,KAZ,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.61595010757446,2018
Cote d'Ivoire,CIV,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.97232007980347,2016
San Marino,SMR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.37033009529114,2017
Ghana,GHA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.98943996429443,2018
South Asia,SAS,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.47919487953186,2017
Low income,LIC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.02533996105194,2016
New Zealand,NZL,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,6.33738994598389,2015
IDA blend,IDB,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.40865004062653,2018
"Macao SAR, China",MAC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.98169994354248,2015
United Kingdom,GBR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.42670011520386,2016
Andorra,AND,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.21708989143372,2017
Burundi,BDI,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,6.37054014205933,2015
Cabo Verde,CPV,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.28879022598267,2016
Turks and Caicos Islands,TCA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.9143500328064,2018
"Hong Kong SAR, China",HKG,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.29264998435974,2016
Sao Tome and Principe,STP,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.86450004577637,2015
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.618155002594,2016
Burkina Faso,BFA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.67008996009827,2015
Belgium,BEL,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,6.45953989028931,2016
Papua New Guinea,PNG,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,1.96493005752563,2017
South Asia (IDA & IBRD),TSA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.95290994644165,2015
